user_id,product_id,quantity,total_price,purchase_date
U0145,P0178,3,225.15,2025-10-08
U0116,P0132,1,1675.76,2026-01-21
U0286,P0005,5,4920.05,2026-01-23
U0368,P0141,5,200.5,2025-09-07
U0179,P0162,3,2396.28,2025-06-27
U0109,P0073,3,376.53,2025-10-07
U0204,P0104,2,22.24,2025-12-30
U0306,P0176,3,42.3,2026-01-08
U0064,P0127,5,167.2,2025-07-15
U0027,P0081,4,1340.48,2025-09-12
U0007,P0061,4,174.56,2026-02-01
U0416,P0108,2,1616.9,2025-10-18
U0278,P0109,1,140.5,2025-08-08
U0006,P0076,4,1841.8,2025-05-02
U0079,P0194,4,61.24,2025-08-30
U0009,P0034,2,115.86,2025-09-26
U0410,P0017,3,148.35,2025-07-10
U0187,P0007,1,84.05,2025-09-15
U0489,P0051,1,103.37,2026-02-19
U0226,P0059,1,366.88,2025-08-21
U0255,P0025,3,26.43,2025-08-21
U0028,P0089,5,851.5,2025-08-12
U0293,P0016,3,271.17,2026-01-18
U0092,P0066,3,202.92,2026-02-15
U0108,P0063,5,351.1,2025-10-09
U0158,P0114,5,237.75,2025-11-10
U0029,P0182,4,1525.2,2025-11-10
U0375,P0191,3,70.8,2025-12-06
U0050,P0175,3,221.43,2025-04-04
U0481,P0120,5,2560.25,2026-02-26
U0164,P0186,4,278.96,2026-01-21
U0294,P0189,1,32.28,2025-04-30
U0478,P0135,5,1980.45,2025-06-26
U0204,P0112,3,615.18,2025-08-30
U0298,P0055,4,1170.68,2025-10-07
U0199,P0032,5,326.2,2025-11-25
U0100,P0083,5,76.85,2025-07-15
U0136,P0161,5,3605.8,2025-08-02
U0203,P0141,1,40.1,2025-09-15
U0352,P0120,1,512.05,2025-12-20
U0497,P0063,4,280.88,2025-07-26
U0411,P0188,1,94.72,2025-06-21
U0136,P0063,1,70.22,2025-05-01
U0052,P0145,2,305.28,2026-01-01
U0014,P0155,3,1476.63,2025-08-16
U0251,P0062,2,176.68,2025-12-18
U0436,P0037,5,1423.05,2025-04-02
U0246,P0055,2,585.34,2025-12-08
U0290,P0104,3,33.36,2025-11-13
U0021,P0048,5,39.95,2026-01-16
U0165,P0062,2,176.68,2025-09-04
U0479,P0118,4,533.52,2025-05-13
U0441,P0152,2,491.68,2025-11-13
U0085,P0113,4,149.4,2025-11-24
U0319,P0182,2,762.6,2025-12-01
U0370,P0137,3,52.41,2025-04-26
U0073,P0012,2,88.3,2025-11-23
U0352,P0047,1,292.21,2025-06-04
U0049,P0065,1,119.53,2026-02-20
U0217,P0158,2,78.32,2025-11-29
U0390,P0045,5,161.75,2025-11-03
U0151,P0036,2,14.74,2025-10-24
U0254,P0169,1,1567.92,2025-05-20
U0303,P0135,2,792.18,2025-05-18
U0005,P0173,4,1879.6,2025-10-07
U0420,P0083,1,15.37,2025-10-08
U0432,P0069,3,406.08,2026-01-20
U0460,P0100,1,442.03,2025-08-11
U0166,P0112,5,1025.3,2025-04-06
U0312,P0160,1,48.18,2025-12-12
U0283,P0057,1,279.21,2026-03-10
U0002,P0184,4,164.48,2025-10-31
U0126,P0055,2,585.34,2025-12-21
U0397,P0195,4,475.48,2025-05-09
U0372,P0200,2,257.46,2026-01-19
U0253,P0116,4,388.96,2025-07-29
U0112,P0053,1,1141.77,2025-08-25
U0454,P0186,5,348.7,2025-04-01
U0492,P0009,4,186.4,2025-09-01
U0476,P0077,4,738.32,2026-03-11
U0474,P0114,1,47.55,2025-12-09
U0286,P0093,1,14.54,2025-11-24
U0194,P0009,3,139.8,2025-05-15
U0161,P0044,5,657.85,2025-07-11
U0408,P0078,2,1644.66,2025-05-07
U0148,P0022,1,26.26,2025-05-02
U0243,P0182,3,1143.9,2026-02-26
U0068,P0127,3,100.32,2026-03-16
U0346,P0166,4,539.88,2025-07-26
U0401,P0195,3,356.61,2025-07-09
U0086,P0110,4,754.6,2025-08-22
U0071,P0096,5,86.35,2026-03-24
U0432,P0111,2,74.76,2026-03-18
U0432,P0011,2,503.98,2025-03-29
U0208,P0049,5,1821.15,2025-04-20
U0183,P0163,4,3317.28,2025-11-11
U0485,P0106,1,92.85,2025-11-01
U0294,P0115,3,222.18,2025-10-15
U0305,P0125,5,999.6,2025-12-09
U0054,P0134,2,919.72,2025-05-29
U0358,P0198,5,2227.35,2025-04-12
U0249,P0192,5,7579.8,2025-06-21
U0363,P0072,5,317.8,2026-02-14
U0132,P0154,5,278.75,2025-08-19
U0018,P0151,5,267.3,2025-10-15
U0417,P0081,1,335.12,2025-11-01
U0306,P0180,2,176.5,2026-01-11
U0422,P0107,4,662.32,2025-10-25
U0111,P0033,2,187.9,2025-12-02
U0500,P0152,3,737.52,2025-09-11
U0052,P0034,1,57.93,2026-01-04
U0368,P0141,5,200.5,2025-03-30
U0479,P0137,1,17.47,2025-04-21
U0444,P0027,3,1251.69,2025-05-14
U0148,P0144,3,405.54,2025-11-29
U0129,P0005,1,984.01,2025-04-01
U0038,P0047,4,1168.84,2025-08-14
U0380,P0179,2,545.2,2026-01-14
U0466,P0050,5,173.7,2025-06-27
U0361,P0078,4,3289.32,2025-10-23
U0089,P0164,2,61.32,2025-10-02
U0204,P0184,4,164.48,2025-07-10
U0357,P0126,1,668.28,2025-07-06
U0397,P0129,5,911.45,2026-01-12
U0466,P0033,2,187.9,2025-08-07
U0270,P0165,5,6954.3,2025-04-27
U0248,P0015,3,1125.21,2025-04-23
U0280,P0075,1,11.58,2025-09-08
U0268,P0013,4,573.08,2025-04-02
U0040,P0188,2,189.44,2025-04-02
U0371,P0066,5,338.2,2025-05-01
U0190,P0103,3,542.73,2025-07-29
U0383,P0148,5,115.35,2025-06-24
U0498,P0070,4,368.84,2026-03-13
U0386,P0174,3,3410.82,2025-07-05
U0220,P0176,4,56.4,2025-05-10
U0138,P0146,4,219.16,2025-12-17
U0453,P0174,5,5684.7,2025-11-22
U0498,P0001,5,3028.65,2025-08-10
U0079,P0052,4,75.92,2026-01-23
U0026,P0140,1,81.56,2025-06-05
U0451,P0037,4,1138.44,2026-02-11
U0197,P0103,2,361.82,2026-03-22
U0051,P0108,3,2425.35,2025-09-24
U0462,P0082,4,342.84,2025-04-09
U0260,P0105,3,24.99,2025-10-07
U0256,P0171,5,2024.95,2025-09-02
U0166,P0084,3,30.63,2025-07-16
U0181,P0026,2,1275.88,2025-11-15
U0241,P0111,3,112.14,2026-03-23
U0004,P0014,4,3563.28,2025-06-30
U0229,P0087,5,1310.3,2025-08-25
U0414,P0136,2,379.74,2025-10-27
U0350,P0015,3,1125.21,2026-02-17
U0213,P0098,3,55.77,2025-11-15
U0167,P0028,2,8.24,2025-12-26
U0457,P0066,3,202.92,2025-11-12
U0036,P0198,5,2227.35,2025-05-28
U0314,P0121,3,2010.66,2026-03-23
U0074,P0052,2,37.96,2025-06-28
U0209,P0137,4,69.88,2026-03-17
U0263,P0199,2,219.8,2025-10-14
U0421,P0121,1,670.22,2026-02-21
U0232,P0006,2,131.06,2025-08-28
U0100,P0012,5,220.75,2025-10-24
U0415,P0069,2,270.72,2025-12-07
U0263,P0165,4,5563.44,2026-02-22
U0089,P0012,3,132.45,2026-03-01
U0277,P0157,5,780.05,2025-12-01
U0016,P0156,3,1845.48,2026-02-18
U0109,P0069,5,676.8,2026-03-19
U0299,P0198,4,1781.88,2025-05-03
U0034,P0156,4,2460.64,2025-05-24
U0249,P0148,4,92.28,2026-01-15
U0431,P0070,3,276.63,2026-01-06
U0285,P0069,1,135.36,2025-12-08
U0186,P0100,5,2210.15,2025-11-07
U0270,P0004,3,928.47,2025-10-14
U0469,P0011,4,1007.96,2025-12-11
U0182,P0193,4,1689.32,2025-04-06
U0252,P0077,5,922.9,2026-03-18
U0294,P0083,4,61.48,2025-05-02
U0328,P0058,5,1221.85,2025-11-17
U0347,P0005,3,2952.03,2025-05-30
U0425,P0161,5,3605.8,2026-03-02
U0072,P0169,4,6271.68,2026-03-25
U0087,P0184,5,205.6,2025-11-17
U0139,P0038,1,35.17,2025-11-26
U0497,P0024,3,1366.38,2025-06-27
U0308,P0196,2,979.5,2025-10-06
U0267,P0072,5,317.8,2026-03-17
U0240,P0049,3,1092.69,2026-01-06
U0021,P0059,1,366.88,2025-06-10
U0381,P0113,4,149.4,2025-07-27
U0147,P0137,4,69.88,2025-08-02
U0186,P0157,3,468.03,2026-01-26
U0337,P0080,1,123.12,2025-07-06
U0461,P0109,3,421.5,2025-04-08
U0268,P0185,2,143.8,2025-12-12
U0002,P0129,5,911.45,2026-01-18
U0430,P0156,3,1845.48,2025-05-01
U0267,P0102,5,622.45,2025-11-04
U0055,P0147,4,1261.36,2026-01-03
U0126,P0166,2,269.94,2025-12-29
U0498,P0110,1,188.65,2025-04-30
U0185,P0185,5,359.5,2025-09-14
U0367,P0160,3,144.54,2025-12-31
U0236,P0108,4,3233.8,2025-10-27
U0476,P0133,2,210.16,2026-02-03
U0435,P0114,2,95.1,2025-04-01
U0002,P0099,4,3154.24,2025-12-22
U0432,P0152,2,491.68,2025-04-23
U0495,P0165,1,1390.86,2025-09-16
U0048,P0136,1,189.87,2025-07-29
U0277,P0129,2,364.58,2025-10-26
U0399,P0038,4,140.68,2025-09-21
U0421,P0088,5,173.1,2025-10-17
U0213,P0160,5,240.9,2025-05-26
U0429,P0006,4,262.12,2026-01-06
U0121,P0035,4,1148.16,2026-01-11
U0113,P0168,4,7106.64,2026-01-24
U0231,P0160,5,240.9,2025-06-02
U0014,P0039,2,123.48,2025-11-29
U0242,P0174,5,5684.7,2026-02-25
U0019,P0182,4,1525.2,2025-10-15
U0422,P0070,5,461.05,2025-05-08
U0327,P0115,1,74.06,2025-04-16
U0455,P0142,3,2880.69,2025-07-30
U0229,P0149,3,1430.16,2025-03-30
U0133,P0019,4,232.0,2025-08-22
U0255,P0081,3,1005.36,2025-12-12
U0304,P0135,1,396.09,2025-06-20
U0277,P0160,1,48.18,2025-08-06
U0384,P0054,4,175.96,2025-07-05
U0034,P0091,5,186.6,2026-02-20
U0165,P0127,5,167.2,2026-02-24
U0286,P0149,3,1430.16,2025-09-17
U0262,P0156,4,2460.64,2025-12-30
U0208,P0141,2,80.2,2025-07-10
U0135,P0141,5,200.5,2025-08-11
U0211,P0053,5,5708.85,2026-03-14
U0441,P0040,1,45.67,2025-04-09
U0246,P0103,1,180.91,2026-01-07
U0122,P0152,4,983.36,2025-04-11
U0056,P0047,1,292.21,2025-05-06
U0403,P0171,5,2024.95,2026-03-11
U0324,P0086,1,357.63,2025-06-18
U0450,P0140,1,81.56,2026-01-05
U0476,P0146,5,273.95,2025-07-01
U0330,P0100,1,442.03,2025-07-07
U0393,P0035,1,287.04,2025-04-27
U0424,P0126,1,668.28,2025-09-01
U0199,P0184,5,205.6,2026-03-07
U0448,P0031,1,980.0,2025-08-05
U0301,P0034,2,115.86,2025-07-22
U0400,P0038,5,175.85,2025-06-14
U0074,P0100,5,2210.15,2025-05-19
U0458,P0060,2,805.9,2025-11-05
U0464,P0181,5,1620.6,2025-04-20
U0477,P0112,3,615.18,2025-05-18
U0462,P0117,1,33.84,2025-11-21
U0366,P0081,1,335.12,2025-08-22
U0252,P0084,4,40.84,2025-07-07
U0315,P0106,5,464.25,2025-11-30
U0499,P0049,3,1092.69,2025-09-25
U0354,P0115,1,74.06,2025-07-19
U0227,P0061,1,43.64,2025-12-28
U0431,P0169,2,3135.84,2026-02-02
U0166,P0085,3,117.36,2025-05-06
U0022,P0175,3,221.43,2025-08-12
U0347,P0009,3,139.8,2026-01-19
U0330,P0024,5,2277.3,2025-07-24
U0317,P0155,2,984.42,2025-07-04
U0141,P0182,3,1143.9,2025-11-11
U0023,P0080,3,369.36,2025-07-08
U0276,P0054,1,43.99,2026-02-14
U0160,P0017,3,148.35,2025-07-21
U0487,P0014,1,890.82,2026-01-06
U0480,P0059,3,1100.64,2026-02-28
U0102,P0103,5,904.55,2025-08-10
U0059,P0084,4,40.84,2025-06-25
U0309,P0020,1,348.44,2025-05-31
U0328,P0113,4,149.4,2025-05-13
U0229,P0138,1,447.37,2026-01-12
U0119,P0164,3,91.98,2025-05-08
U0137,P0092,4,1062.28,2025-07-06
U0150,P0068,4,5933.44,2025-07-26
U0295,P0076,1,460.45,2025-11-27
U0420,P0198,4,1781.88,2025-08-19
U0489,P0077,1,184.58,2026-02-20
U0222,P0056,2,3022.96,2025-05-16
U0164,P0123,2,114.58,2025-07-13
U0260,P0170,2,42.82,2026-01-24
U0182,P0150,4,90.48,2025-09-19
U0232,P0181,2,648.24,2025-05-22
U0466,P0181,2,648.24,2025-04-20
U0225,P0060,1,402.95,2025-07-08
U0202,P0144,2,270.36,2025-03-27
U0020,P0035,5,1435.2,2026-02-08
U0170,P0144,3,405.54,2025-03-29
U0339,P0078,2,1644.66,2025-11-29
U0117,P0045,3,97.05,2026-02-07
U0193,P0189,3,96.84,2026-02-18
U0282,P0089,3,510.9,2025-06-23
U0127,P0150,4,90.48,2025-09-07
U0013,P0120,2,1024.1,2025-10-23
U0150,P0099,4,3154.24,2025-03-27
U0131,P0100,2,884.06,2026-01-22
U0177,P0191,5,118.0,2025-09-24
U0279,P0073,1,125.51,2025-05-08
U0250,P0069,5,676.8,2026-01-26
U0218,P0017,4,197.8,2026-03-24
U0173,P0004,2,618.98,2025-12-31
U0040,P0132,1,1675.76,2025-08-30
U0290,P0142,1,960.23,2025-04-29
U0428,P0074,1,475.98,2025-11-29
U0404,P0196,3,1469.25,2025-11-05
U0342,P0123,4,229.16,2025-04-02
U0456,P0015,5,1875.35,2025-11-15
U0419,P0144,2,270.36,2025-04-04
U0250,P0116,3,291.72,2026-03-12
U0377,P0033,5,469.75,2026-01-20
U0275,P0104,3,33.36,2025-04-19
U0327,P0062,2,176.68,2026-03-11
U0416,P0039,4,246.96,2025-05-05
U0179,P0192,1,1515.96,2025-06-04
U0372,P0166,5,674.85,2025-09-10
U0363,P0048,1,7.99,2025-06-13
U0457,P0049,4,1456.92,2025-09-13
U0232,P0118,1,133.38,2025-05-22
U0383,P0097,4,493.4,2025-08-26
U0223,P0020,1,348.44,2026-01-13
U0161,P0192,4,6063.84,2025-11-22
U0143,P0045,1,32.35,2026-01-16
U0407,P0033,2,187.9,2025-04-11
U0358,P0057,3,837.63,2025-05-15
U0302,P0140,1,81.56,2026-02-16
U0461,P0054,4,175.96,2025-08-21
U0284,P0057,4,1116.84,2025-07-19
U0184,P0159,1,887.28,2026-02-05
U0243,P0116,5,486.2,2026-02-17
U0168,P0039,3,185.22,2025-11-04
U0417,P0104,1,11.12,2025-11-05
U0151,P0007,5,420.25,2025-12-31
U0109,P0063,3,210.66,2026-02-21
U0235,P0078,4,3289.32,2025-09-22
U0223,P0079,2,875.18,2025-09-14
U0417,P0014,1,890.82,2025-06-17
U0197,P0064,4,185.52,2026-01-19
U0195,P0056,1,1511.48,2025-06-08
U0300,P0193,3,1266.99,2025-04-30
U0196,P0157,3,468.03,2025-09-24
U0299,P0195,2,237.74,2025-05-02
U0094,P0125,4,799.68,2025-09-14
U0436,P0068,1,1483.36,2025-10-24
U0312,P0012,1,44.15,2025-12-05
U0475,P0141,3,120.3,2026-03-24
U0499,P0046,3,561.87,2025-10-01
U0033,P0187,2,547.84,2025-11-07
U0400,P0074,3,1427.94,2025-06-17
U0205,P0124,2,1117.74,2025-12-23
U0274,P0138,2,894.74,2025-06-05
U0001,P0077,4,738.32,2025-11-22
U0490,P0060,1,402.95,2025-11-16
U0474,P0093,3,43.62,2025-09-13
U0375,P0190,1,1729.92,2025-09-15
U0352,P0124,3,1676.61,2025-06-01
U0425,P0051,2,206.74,2025-09-23
U0048,P0030,3,84.93,2025-04-03
U0401,P0151,4,213.84,2025-06-29
U0265,P0120,5,2560.25,2025-10-14
U0110,P0017,2,98.9,2025-04-07
U0005,P0075,1,11.58,2025-05-31
U0165,P0074,2,951.96,2025-08-12
U0254,P0167,4,6911.44,2025-08-20
U0049,P0132,2,3351.52,2026-02-27
U0358,P0136,3,569.61,2025-07-11
U0027,P0016,1,90.39,2025-04-03
U0275,P0123,2,114.58,2026-02-10
U0160,P0053,5,5708.85,2026-02-10
U0167,P0024,1,455.46,2025-11-17
U0118,P0111,4,149.52,2025-06-25
U0212,P0044,1,131.57,2026-03-18
U0249,P0141,1,40.1,2025-06-18
U0234,P0025,1,8.81,2025-05-15
U0344,P0104,5,55.6,2025-10-13
U0217,P0078,2,1644.66,2025-10-07
U0390,P0117,1,33.84,2025-08-29
U0329,P0141,1,40.1,2026-01-11
U0443,P0110,5,943.25,2025-04-23
U0102,P0063,1,70.22,2025-09-16
U0483,P0068,2,2966.72,2025-03-29
U0381,P0051,1,103.37,2025-08-31
U0018,P0014,2,1781.64,2025-12-16
U0028,P0048,5,39.95,2025-08-16
U0448,P0086,3,1072.89,2025-04-03
U0010,P0173,3,1409.7,2026-01-14
U0087,P0074,1,475.98,2026-02-04
U0149,P0040,1,45.67,2025-08-31
U0210,P0123,1,57.29,2026-02-01
U0162,P0020,3,1045.32,2025-10-13
U0379,P0151,5,267.3,2026-01-12
U0010,P0025,4,35.24,2025-08-20
U0458,P0064,2,92.76,2025-07-03
U0073,P0033,2,187.9,2026-01-15
U0143,P0010,1,466.9,2025-10-13
U0119,P0151,2,106.92,2025-12-21
U0341,P0046,1,187.29,2025-09-16
U0194,P0036,1,7.37,2026-02-05
U0492,P0170,5,107.05,2026-03-02
U0436,P0020,1,348.44,2025-12-09
U0132,P0137,3,52.41,2025-12-08
U0115,P0148,1,23.07,2025-12-17
U0117,P0165,2,2781.72,2025-09-20
U0093,P0133,4,420.32,2026-01-25
U0408,P0055,2,585.34,2025-11-21
U0376,P0154,3,167.25,2025-10-05
U0427,P0106,3,278.55,2025-10-06
U0065,P0056,3,4534.44,2025-12-20
U0257,P0103,3,542.73,2025-10-24
U0313,P0114,4,190.2,2026-03-23
U0089,P0068,5,7416.8,2025-07-06
U0221,P0110,2,377.3,2025-11-08
U0090,P0191,1,23.6,2025-05-31
U0487,P0092,2,531.14,2025-08-14
U0385,P0117,4,135.36,2025-05-09
U0464,P0063,3,210.66,2025-04-21
U0294,P0141,3,120.3,2025-12-25
U0319,P0121,2,1340.44,2025-09-24
U0208,P0199,1,109.9,2025-10-05
U0353,P0046,4,749.16,2025-08-31
U0190,P0086,5,1788.15,2026-02-20
U0137,P0125,4,799.68,2026-01-04
U0190,P0064,5,231.9,2026-02-22
U0318,P0107,4,662.32,2025-10-23
U0054,P0069,4,541.44,2025-09-17
U0113,P0064,4,185.52,2025-06-01
U0358,P0095,2,984.04,2025-10-29
U0450,P0114,3,142.65,2025-09-05
U0223,P0185,3,215.7,2025-04-18
U0120,P0087,2,524.12,2025-06-11
U0298,P0179,4,1090.4,2026-01-19
U0391,P0163,5,4146.6,2025-06-16
U0455,P0087,2,524.12,2026-01-06
U0149,P0052,4,75.92,2025-07-16
U0473,P0152,2,491.68,2025-10-24
U0053,P0087,4,1048.24,2026-02-12
U0081,P0165,4,5563.44,2025-04-29
U0358,P0108,2,1616.9,2025-05-09
U0281,P0058,3,733.11,2025-11-07
U0109,P0169,3,4703.76,2025-08-27
U0281,P0085,5,195.6,2025-08-18
U0127,P0172,5,537.15,2026-03-12
U0212,P0026,4,2551.76,2025-06-23
U0076,P0076,5,2302.25,2025-07-28
U0303,P0164,2,61.32,2025-05-14
U0312,P0193,5,2111.65,2025-04-23
U0040,P0107,1,165.58,2025-09-25
U0441,P0058,5,1221.85,2026-02-11
U0052,P0101,5,985.0,2025-04-24
U0101,P0178,4,300.2,2026-02-08
U0015,P0063,1,70.22,2025-07-14
U0413,P0054,4,175.96,2026-01-18
U0195,P0016,4,361.56,2025-04-06
U0086,P0199,1,109.9,2026-02-05
U0141,P0138,5,2236.85,2025-08-21
U0418,P0124,5,2794.35,2025-03-26
U0010,P0143,2,120.4,2025-09-09
U0375,P0071,5,178.3,2025-12-09
U0061,P0034,1,57.93,2025-10-30
U0204,P0051,5,516.85,2025-10-24
U0401,P0198,4,1781.88,2025-09-03
U0095,P0083,3,46.11,2026-01-11
U0384,P0149,2,953.44,2025-09-08
U0432,P0180,3,264.75,2025-09-30
U0385,P0104,2,22.24,2025-12-18
U0307,P0028,4,16.48,2026-01-13
U0384,P0150,5,113.1,2025-05-07
U0461,P0077,1,184.58,2025-12-05
U0203,P0147,3,946.02,2025-07-10
U0434,P0171,1,404.99,2025-04-18
U0057,P0047,4,1168.84,2025-03-31
U0467,P0099,3,2365.68,2025-06-08
U0236,P0023,5,288.55,2025-08-28
U0232,P0173,1,469.9,2025-08-27
U0350,P0141,2,80.2,2025-12-04
U0169,P0057,5,1396.05,2026-01-28
U0017,P0027,4,1668.92,2026-01-29
U0087,P0090,5,281.8,2026-03-11
U0059,P0103,2,361.82,2025-06-08
U0309,P0070,5,461.05,2026-03-08
U0390,P0194,1,15.31,2025-12-16
U0116,P0060,3,1208.85,2025-11-06
U0111,P0122,4,117.84,2025-07-22
U0337,P0053,3,3425.31,2025-06-25
U0407,P0026,3,1913.82,2026-03-02
U0423,P0145,5,763.2,2025-04-06
U0136,P0023,1,57.71,2026-02-17
U0443,P0112,4,820.24,2025-05-22
U0111,P0010,1,466.9,2025-11-17
U0466,P0140,1,81.56,2026-01-31
U0206,P0003,3,3327.84,2025-06-02
U0336,P0182,5,1906.5,2025-04-20
U0337,P0022,1,26.26,2026-03-01
U0435,P0080,2,246.24,2026-03-06
U0078,P0136,5,949.35,2025-08-24
U0437,P0107,1,165.58,2025-08-31
U0469,P0140,1,81.56,2026-02-16
U0449,P0159,5,4436.4,2026-03-05
U0127,P0075,2,23.16,2026-01-22
U0489,P0198,2,890.94,2025-11-13
U0257,P0191,3,70.8,2025-10-22
U0284,P0067,2,679.8,2026-02-23
U0108,P0082,2,171.42,2026-02-15
U0218,P0016,4,361.56,2025-06-09
U0344,P0025,4,35.24,2025-05-27
U0052,P0053,5,5708.85,2025-09-11
U0031,P0021,3,2563.14,2025-07-22
U0051,P0180,1,88.25,2025-07-15
U0060,P0053,2,2283.54,2025-03-29
U0051,P0150,3,67.86,2026-03-17
U0070,P0078,4,3289.32,2025-04-17
U0445,P0002,2,186.52,2025-07-02
U0285,P0168,1,1776.66,2025-10-28
U0048,P0031,2,1960.0,2025-06-25
U0236,P0162,3,2396.28,2025-10-14
U0070,P0125,1,199.92,2025-05-18
U0110,P0112,4,820.24,2025-07-07
U0189,P0126,4,2673.12,2025-10-26
U0441,P0110,2,377.3,2025-05-20
U0037,P0062,5,441.7,2026-02-13
U0020,P0164,4,122.64,2025-10-22
U0315,P0029,4,293.52,2026-01-22
U0401,P0148,3,69.21,2025-12-29
U0128,P0165,2,2781.72,2026-01-24
U0179,P0073,1,125.51,2026-02-15
U0364,P0061,1,43.64,2025-10-05
U0112,P0085,1,39.12,2025-08-27
U0306,P0170,4,85.64,2025-04-21
U0095,P0100,1,442.03,2025-08-29
U0281,P0065,3,358.59,2025-10-04
U0086,P0083,2,30.74,2025-04-24
U0255,P0190,3,5189.76,2026-02-15
U0002,P0036,3,22.11,2025-11-01
U0250,P0185,1,71.9,2025-03-28
U0239,P0150,5,113.1,2025-05-24
U0361,P0158,3,117.48,2025-07-02
U0270,P0092,4,1062.28,2025-09-07
U0310,P0073,5,627.55,2025-06-07
U0487,P0154,2,111.5,2026-02-24
U0016,P0095,1,492.02,2025-05-27
U0322,P0180,3,264.75,2025-08-16
U0232,P0090,4,225.44,2025-12-09
U0188,P0094,5,912.85,2025-10-25
U0454,P0038,2,70.34,2025-08-08
U0327,P0186,1,69.74,2025-08-04
U0080,P0100,4,1768.12,2026-01-16
U0390,P0168,3,5329.98,2025-08-30
U0188,P0007,3,252.15,2025-09-11
U0448,P0003,4,4437.12,2026-03-14
U0340,P0011,1,251.99,2025-10-26
U0440,P0168,3,5329.98,2026-01-28
U0430,P0057,1,279.21,2025-09-13
U0261,P0166,4,539.88,2025-12-23
U0134,P0011,5,1259.95,2025-08-10
U0399,P0027,1,417.23,2026-03-24
U0496,P0164,4,122.64,2025-08-28
U0278,P0154,1,55.75,2025-04-15
U0140,P0195,1,118.87,2025-07-20
U0070,P0138,2,894.74,2026-03-22
U0242,P0105,2,16.66,2025-12-17
U0257,P0185,1,71.9,2026-01-22
U0180,P0169,2,3135.84,2026-01-13
U0118,P0037,5,1423.05,2026-01-09
U0093,P0045,5,161.75,2026-01-05
U0146,P0004,5,1547.45,2025-11-03
U0242,P0084,2,20.42,2025-06-29
U0099,P0092,5,1327.85,2025-05-27
U0305,P0077,1,184.58,2026-03-25
U0140,P0024,1,455.46,2025-06-15
U0138,P0116,5,486.2,2026-01-25
U0117,P0096,1,17.27,2025-03-30
U0060,P0064,3,139.14,2025-04-18
U0016,P0199,3,329.7,2025-12-16
U0164,P0200,4,514.92,2026-01-10
U0085,P0197,5,434.95,2025-05-26
U0068,P0002,4,373.04,2025-10-28
U0061,P0164,3,91.98,2025-07-18
U0285,P0011,5,1259.95,2025-07-31
U0269,P0062,1,88.34,2026-01-19
U0475,P0139,1,342.68,2026-02-16
U0013,P0077,1,184.58,2025-05-11
U0148,P0183,3,431.76,2025-11-21
U0155,P0020,5,1742.2,2025-10-06
U0447,P0195,2,237.74,2025-07-07
U0390,P0025,3,26.43,2025-10-29
U0241,P0143,4,240.8,2025-08-05
U0148,P0188,2,189.44,2025-06-17
U0019,P0045,1,32.35,2025-05-01
U0262,P0173,5,2349.5,2025-05-17
U0115,P0006,4,262.12,2025-12-02
U0388,P0089,4,681.2,2025-06-12
U0329,P0182,1,381.3,2025-04-15
U0117,P0119,5,9025.45,2025-05-30
U0396,P0030,2,56.62,2026-02-04
U0114,P0170,5,107.05,2025-08-10
U0129,P0062,4,353.36,2025-05-24
U0295,P0004,3,928.47,2025-10-07
U0283,P0083,3,46.11,2025-07-16
U0402,P0096,5,86.35,2025-06-06
U0157,P0179,1,272.6,2025-06-20
U0389,P0072,2,127.12,2025-06-04
U0459,P0189,1,32.28,2025-08-23
U0309,P0111,5,186.9,2025-05-03
U0026,P0177,3,45.0,2025-09-23
U0458,P0040,5,228.35,2025-05-18
U0411,P0140,4,326.24,2026-03-18
U0194,P0018,1,39.49,2025-09-08
U0170,P0108,4,3233.8,2025-11-22
U0120,P0116,3,291.72,2025-09-16
U0228,P0012,1,44.15,2025-09-02
U0163,P0037,4,1138.44,2025-08-25
U0048,P0058,4,977.48,2025-04-20
U0287,P0018,3,118.47,2025-05-29
U0461,P0142,1,960.23,2026-01-13
U0184,P0057,1,279.21,2025-07-06
U0144,P0050,4,138.96,2025-09-02
U0316,P0158,2,78.32,2025-05-02
U0314,P0102,3,373.47,2025-11-08
U0155,P0118,4,533.52,2025-12-23
U0166,P0003,5,5546.4,2025-11-01
U0346,P0048,2,15.98,2026-01-12
U0462,P0065,2,239.06,2025-12-07
U0155,P0132,1,1675.76,2026-03-09
U0141,P0021,4,3417.52,2025-03-27
U0065,P0079,1,437.59,2025-10-07
U0176,P0064,4,185.52,2025-05-22
U0056,P0084,5,51.05,2025-10-03
U0162,P0118,3,400.14,2025-05-30
U0476,P0008,4,2684.72,2025-12-26
U0428,P0128,5,3753.25,2025-09-13
U0008,P0042,3,139.32,2025-12-31
U0189,P0116,1,97.24,2025-11-23
U0391,P0055,2,585.34,2025-04-23
U0074,P0159,3,2661.84,2025-04-14
U0308,P0075,3,34.74,2025-12-23
U0477,P0057,1,279.21,2025-10-12
U0328,P0138,2,894.74,2025-06-30
U0199,P0058,1,244.37,2025-11-02
U0011,P0036,5,36.85,2025-08-15
U0201,P0048,5,39.95,2025-05-22
U0047,P0114,2,95.1,2026-02-03
U0249,P0076,2,920.9,2025-05-22
U0072,P0034,1,57.93,2025-10-22
U0045,P0105,4,33.32,2025-06-21
U0475,P0197,2,173.98,2026-01-23
U0184,P0176,2,28.2,2025-05-27
